Region,Country,Manager,Distributor,Distributor_Group,Product_Category,Month,Year,Value,Count
SA,Brazil,Charlie,Distributor C,Group 1,Category 1,5,2023,3925,365
SA,Brazil,Charlie,Distributor C,Group 1,Category 2,5,2023,2012,402
SA,Brazil,Charlie,Distributor C,Group 1,Category 3,5,2023,1977,442
SA,Brazil,Charlie,Distributor C,Group 2,Category 1,5,2023,4156,453
SA,Brazil,Charlie,Distributor C,Group 2,Category 2,5,2023,4306,280
SA,Brazil,Charlie,Distributor C,Group 2,Category 3,5,2023,4852,307
SA,Brazil,Charlie,Distributor D,Group 1,Category 1,5,2023,3853,308
SA,Brazil,Charlie,Distributor D,Group 1,Category 2,5,2023,4002,357
SA,Brazil,Charlie,Distributor D,Group 1,Category 3,5,2023,1987,335
SA,Brazil,Charlie,Distributor D,Group 2,Category 1,5,2023,2554,441
SA,Brazil,Charlie,Distributor D,Group 2,Category 2,5,2023,2713,358
SA,Brazil,Charlie,Distributor D,Group 2,Category 3,5,2023,4786,450
SA,Brazil,David,Distributor A,Group 1,Category 1,5,2023,4955,293
SA,Brazil,David,Distributor A,Group 1,Category 2,5,2023,4065,300
SA,Brazil,David,Distributor A,Group 1,Category 3,5,2023,3288,413
SA,Brazil,David,Distributor A,Group 2,Category 1,5,2023,2519,332
SA,Brazil,David,Distributor A,Group 2,Category 2,5,2023,4831,335
SA,Brazil,David,Distributor A,Group 2,Category 3,5,2023,3135,425
SA,Brazil,David,Distributor B,Group 1,Category 1,5,2023,4408,323
SA,Brazil,David,Distributor B,Group 1,Category 2,5,2023,2902,348
SA,Brazil,David,Distributor B,Group 1,Category 3,5,2023,4571,260
SA,Brazil,David,Distributor B,Group 2,Category 1,5,2023,3415,259
SA,Brazil,David,Distributor B,Group 2,Category 2,5,2023,2421,222
SA,Brazil,David,Distributor B,Group 2,Category 3,5,2023,2926,103
SA,Brazil,David,Distributor C,Group 1,Category 1,5,2023,4300,128
SA,Brazil,David,Distributor C,Group 1,Category 2,5,2023,3002,415
SA,Brazil,David,Distributor C,Group 1,Category 3,5,2023,3745,258
SA,Brazil,David,Distributor C,Group 2,Category 1,5,2023,2716,164
SA,Brazil,David,Distributor C,Group 2,Category 2,5,2023,4414,112
SA,Brazil,David,Distributor C,Group 2,Category 3,5,2023,1581,238
SA,Brazil,David,Distributor D,Group 1,Category 1,5,2023,4071,465
SA,Brazil,David,Distributor D,Group 1,Category 2,5,2023,2662,438
SA,Brazil,David,Distributor D,Group 1,Category 3,5,2023,3723,277
SA,Brazil,David,Distributor D,Group 2,Category 1,5,2023,2295,391
SA,Brazil,David,Distributor D,Group 2,Category 2,5,2023,2882,444
SA,Brazil,David,Distributor D,Group 2,Category 3,5,2023,1397,461
SA,Argentina,Alice,Distributor A,Group 1,Category 1,5,2023,1819,203
SA,Argentina,Alice,Distributor A,Group 1,Category 2,5,2023,2250,225
SA,Argentina,Alice,Distributor A,Group 1,Category 3,5,2023,3874,474
SA,Argentina,Alice,Distributor A,Group 2,Category 1,5,2023,4714,276
SA,Argentina,Alice,Distributor A,Group 2,Category 2,5,2023,1002,192
SA,Argentina,Alice,Distributor A,Group 2,Category 3,5,2023,1495,138
SA,Argentina,Alice,Distributor B,Group 1,Category 1,5,2023,4625,371
SA,Argentina,Alice,Distributor B,Group 1,Category 2,5,2023,1370,390
SA,Argentina,Alice,Distributor B,Group 1,Category 3,5,2023,3899,106
SA,Argentina,Alice,Distributor B,Group 2,Category 1,5,2023,4244,181
SA,Argentina,Alice,Distributor B,Group 2,Category 2,5,2023,2186,291
SA,Argentina,Alice,Distributor B,Group 2,Category 3,5,2023,1733,419
SA,Argentina,Alice,Distributor C,Group 1,Category 1,5,2023,2133,318
SA,Argentina,Alice,Distributor C,Group 1,Category 2,5,2023,1712,424
SA,Argentina,Alice,Distributor C,Group 1,Category 3,5,2023,4658,343
SA,Argentina,Alice,Distributor C,Group 2,Category 1,5,2023,3885,419
SA,Argentina,Alice,Distributor C,Group 2,Category 2,5,2023,4942,429
SA,Argentina,Alice,Distributor C,Group 2,Category 3,5,2023,3526,411
SA,Argentina,Alice,Distributor D,Group 1,Category 1,5,2023,4259,467
SA,Argentina,Alice,Distributor D,Group 1,Category 2,5,2023,2299,412
SA,Argentina,Alice,Distributor D,Group 1,Category 3,5,2023,1350,424
SA,Argentina,Alice,Distributor D,Group 2,Category 1,5,2023,3501,347
SA,Argentina,Alice,Distributor D,Group 2,Category 2,5,2023,2889,327
SA,Argentina,Alice,Distributor D,Group 2,Category 3,5,2023,4159,455
SA,Argentina,Bob,Distributor A,Group 1,Category 1,5,2023,1884,175
SA,Argentina,Bob,Distributor A,Group 1,Category 2,5,2023,3448,354
SA,Argentina,Bob,Distributor A,Group 1,Category 3,5,2023,4513,268
SA,Argentina,Bob,Distributor A,Group 2,Category 1,5,2023,1185,144
SA,Argentina,Bob,Distributor A,Group 2,Category 2,5,2023,2358,140
SA,Argentina,Bob,Distributor A,Group 2,Category 3,5,2023,1943,121
SA,Argentina,Bob,Distributor B,Group 1,Category 1,5,2023,4446,140
SA,Argentina,Bob,Distributor B,Group 1,Category 2,5,2023,3358,450
SA,Argentina,Bob,Distributor B,Group 1,Category 3,5,2023,3214,157
SA,Argentina,Bob,Distributor B,Group 2,Category 1,5,2023,2487,271
SA,Argentina,Bob,Distributor B,Group 2,Category 2,5,2023,2831,441
SA,Argentina,Bob,Distributor B,Group 2,Category 3,5,2023,3233,429
SA,Argentina,Bob,Distributor C,Group 1,Category 1,5,2023,3851,256
SA,Argentina,Bob,Distributor C,Group 1,Category 2,5,2023,2696,174
SA,Argentina,Bob,Distributor C,Group 1,Category 3,5,2023,4291,455
SA,Argentina,Bob,Distributor C,Group 2,Category 1,5,2023,1952,307
SA,Argentina,Bob,Distributor C,Group 2,Category 2,5,2023,4618,298
SA,Argentina,Bob,Distributor C,Group 2,Category 3,5,2023,1420,445
SA,Argentina,Bob,Distributor D,Group 1,Category 1,5,2023,2273,320
SA,Argentina,Bob,Distributor D,Group 1,Category 2,5,2023,3823,112
SA,Argentina,Bob,Distributor D,Group 1,Category 3,5,2023,4328,358
SA,Argentina,Bob,Distributor D,Group 2,Category 1,5,2023,1729,206
SA,Argentina,Bob,Distributor D,Group 2,Category 2,5,2023,1914,307
SA,Argentina,Bob,Distributor D,Group 2,Category 3,5,2023,1247,110
SA,Argentina,Charlie,Distributor A,Group 1,Category 1,5,2023,4190,365
SA,Argentina,Charlie,Distributor A,Group 1,Category 2,5,2023,3570,129
SA,Argentina,Charlie,Distributor A,Group 1,Category 3,5,2023,3023,254
SA,Argentina,Charlie,Distributor A,Group 2,Category 1,5,2023,1136,487
SA,Argentina,Charlie,Distributor A,Group 2,Category 2,5,2023,1269,282
SA,Argentina,Charlie,Distributor A,Group 2,Category 3,5,2023,2973,115
SA,Argentina,Charlie,Distributor B,Group 1,Category 1,5,2023,4837,293
SA,Argentina,Charlie,Distributor B,Group 1,Category 2,5,2023,4888,315
SA,Argentina,Charlie,Distributor B,Group 1,Category 3,5,2023,4449,188
SA,Argentina,Charlie,Distributor B,Group 2,Category 1,5,2023,4837,375
SA,Argentina,Charlie,Distributor B,Group 2,Category 2,5,2023,4554,179
SA,Argentina,Charlie,Distributor B,Group 2,Category 3,5,2023,3451,356
SA,Argentina,Charlie,Distributor C,Group 1,Category 1,5,2023,2009,128
SA,Argentina,Charlie,Distributor C,Group 1,Category 2,5,2023,3440,195
SA,Argentina,Charlie,Distributor C,Group 1,Category 3,5,2023,3727,481
SA,Argentina,Charlie,Distributor C,Group 2,Category 1,5,2023,2518,469
SA,Argentina,Charlie,Distributor C,Group 2,Category 2,5,2023,4142,435
SA,Argentina,Charlie,Distributor C,Group 2,Category 3,5,2023,4353,137
SA,Argentina,Charlie,Distributor D,Group 1,Category 1,5,2023,1323,169
SA,Argentina,Charlie,Distributor D,Group 1,Category 2,5,2023,1512,460
SA,Argentina,Charlie,Distributor D,Group 1,Category 3,5,2023,1603,246
SA,Argentina,Charlie,Distributor D,Group 2,Category 1,5,2023,4926,354
SA,Argentina,Charlie,Distributor D,Group 2,Category 2,5,2023,4925,436
SA,Argentina,Charlie,Distributor D,Group 2,Category 3,5,2023,2269,276
SA,Argentina,David,Distributor A,Group 1,Category 1,5,2023,1507,434
SA,Argentina,David,Distributor A,Group 1,Category 2,5,2023,1933,193
SA,Argentina,David,Distributor A,Group 1,Category 3,5,2023,1460,458
SA,Argentina,David,Distributor A,Group 2,Category 1,5,2023,3024,166
SA,Argentina,David,Distributor A,Group 2,Category 2,5,2023,2786,379
SA,Argentina,David,Distributor A,Group 2,Category 3,5,2023,2146,258
SA,Argentina,David,Distributor B,Group 1,Category 1,5,2023,1115,106
SA,Argentina,David,Distributor B,Group 1,Category 2,5,2023,3141,148
SA,Argentina,David,Distributor B,Group 1,Category 3,5,2023,2920,315
SA,Argentina,David,Distributor B,Group 2,Category 1,5,2023,2158,156
SA,Argentina,David,Distributor B,Group 2,Category 2,5,2023,2003,405
SA,Argentina,David,Distributor B,Group 2,Category 3,5,2023,3441,183
SA,Argentina,David,Distributor C,Group 1,Category 1,5,2023,3810,374
SA,Argentina,David,Distributor C,Group 1,Category 2,5,2023,4858,121
SA,Argentina,David,Distributor C,Group 1,Category 3,5,2023,4819,134
SA,Argentina,David,Distributor C,Group 2,Category 1,5,2023,1848,386
SA,Argentina,David,Distributor C,Group 2,Category 2,5,2023,3472,301
SA,Argentina,David,Distributor C,Group 2,Category 3,5,2023,4098,258
SA,Argentina,David,Distributor D,Group 1,Category 1,5,2023,4836,354
SA,Argentina,David,Distributor D,Group 1,Category 2,5,2023,3622,354
SA,Argentina,David,Distributor D,Group 1,Category 3,5,2023,3838,366
SA,Argentina,David,Distributor D,Group 2,Category 1,5,2023,2107,489
SA,Argentina,David,Distributor D,Group 2,Category 2,5,2023,2200,273
SA,Argentina,David,Distributor D,Group 2,Category 3,5,2023,3160,179
SA,Colombia,Alice,Distributor A,Group 1,Category 1,5,2023,4879,399
SA,Colombia,Alice,Distributor A,Group 1,Category 2,5,2023,4487,262
SA,Colombia,Alice,Distributor A,Group 1,Category 3,5,2023,3810,141
SA,Colombia,Alice,Distributor A,Group 2,Category 1,5,2023,4643,187
SA,Colombia,Alice,Distributor A,Group 2,Category 2,5,2023,4665,155
SA,Colombia,Alice,Distributor A,Group 2,Category 3,5,2023,1069,450
SA,Colombia,Alice,Distributor B,Group 1,Category 1,5,2023,3327,345
SA,Colombia,Alice,Distributor B,Group 1,Category 2,5,2023,2472,436
SA,Colombia,Alice,Distributor B,Group 1,Category 3,5,2023,1934,261
SA,Colombia,Alice,Distributor B,Group 2,Category 1,5,2023,1093,184
SA,Colombia,Alice,Distributor B,Group 2,Category 2,5,2023,2054,413
SA,Colombia,Alice,Distributor B,Group 2,Category 3,5,2023,1062,332
SA,Colombia,Alice,Distributor C,Group 1,Category 1,5,2023,2739,376
SA,Colombia,Alice,Distributor C,Group 1,Category 2,5,2023,3062,145
SA,Colombia,Alice,Distributor C,Group 1,Category 3,5,2023,2571,371
SA,Colombia,Alice,Distributor C,Group 2,Category 1,5,2023,3552,116
SA,Colombia,Alice,Distributor C,Group 2,Category 2,5,2023,4016,255
SA,Colombia,Alice,Distributor C,Group 2,Category 3,5,2023,1096,473
SA,Colombia,Alice,Distributor D,Group 1,Category 1,5,2023,2437,128
SA,Colombia,Alice,Distributor D,Group 1,Category 2,5,2023,4589,474
SA,Colombia,Alice,Distributor D,Group 1,Category 3,5,2023,2793,473
SA,Colombia,Alice,Distributor D,Group 2,Category 1,5,2023,3472,254
SA,Colombia,Alice,Distributor D,Group 2,Category 2,5,2023,3072,360
SA,Colombia,Alice,Distributor D,Group 2,Category 3,5,2023,3308,392
SA,Colombia,Bob,Distributor A,Group 1,Category 1,5,2023,3177,360
SA,Colombia,Bob,Distributor A,Group 1,Category 2,5,2023,4588,259
SA,Colombia,Bob,Distributor A,Group 1,Category 3,5,2023,3551,252
SA,Colombia,Bob,Distributor A,Group 2,Category 1,5,2023,4604,109
SA,Colombia,Bob,Distributor A,Group 2,Category 2,5,2023,2947,234
SA,Colombia,Bob,Distributor A,Group 2,Category 3,5,2023,2099,126
SA,Colombia,Bob,Distributor B,Group 1,Category 1,5,2023,4803,282
SA,Colombia,Bob,Distributor B,Group 1,Category 2,5,2023,1590,346
SA,Colombia,Bob,Distributor B,Group 1,Category 3,5,2023,2800,151
SA,Colombia,Bob,Distributor B,Group 2,Category 1,5,2023,3444,285
SA,Colombia,Bob,Distributor B,Group 2,Category 2,5,2023,3398,319
SA,Colombia,Bob,Distributor B,Group 2,Category 3,5,2023,2094,435
SA,Colombia,Bob,Distributor C,Group 1,Category 1,5,2023,2512,145
SA,Colombia,Bob,Distributor C,Group 1,Category 2,5,2023,4267,347
SA,Colombia,Bob,Distributor C,Group 1,Category 3,5,2023,3840,493
SA,Colombia,Bob,Distributor C,Group 2,Category 1,5,2023,3314,172
SA,Colombia,Bob,Distributor C,Group 2,Category 2,5,2023,3104,425
SA,Colombia,Bob,Distributor C,Group 2,Category 3,5,2023,4991,491
SA,Colombia,Bob,Distributor D,Group 1,Category 1,5,2023,2763,418
SA,Colombia,Bob,Distributor D,Group 1,Category 2,5,2023,4430,374
SA,Colombia,Bob,Distributor D,Group 1,Category 3,5,2023,4422,234
SA,Colombia,Bob,Distributor D,Group 2,Category 1,5,2023,4614,336
SA,Colombia,Bob,Distributor D,Group 2,Category 2,5,2023,2167,123
SA,Colombia,Bob,Distributor D,Group 2,Category 3,5,2023,3704,101
SA,Colombia,Charlie,Distributor A,Group 1,Category 1,5,2023,4733,320
SA,Colombia,Charlie,Distributor A,Group 1,Category 2,5,2023,4863,105
SA,Colombia,Charlie,Distributor A,Group 1,Category 3,5,2023,1337,310
SA,Colombia,Charlie,Distributor A,Group 2,Category 1,5,2023,2837,307
SA,Colombia,Charlie,Distributor A,Group 2,Category 2,5,2023,3550,314
SA,Colombia,Charlie,Distributor A,Group 2,Category 3,5,2023,4468,143
SA,Colombia,Charlie,Distributor B,Group 1,Category 1,5,2023,1205,310
SA,Colombia,Charlie,Distributor B,Group 1,Category 2,5,2023,2561,219
SA,Colombia,Charlie,Distributor B,Group 1,Category 3,5,2023,4895,294
SA,Colombia,Charlie,Distributor B,Group 2,Category 1,5,2023,1274,183
SA,Colombia,Charlie,Distributor B,Group 2,Category 2,5,2023,4704,265
SA,Colombia,Charlie,Distributor B,Group 2,Category 3,5,2023,1594,453
SA,Colombia,Charlie,Distributor C,Group 1,Category 1,5,2023,1000,347
SA,Colombia,Charlie,Distributor C,Group 1,Category 2,5,2023,4577,196
SA,Colombia,Charlie,Distributor C,Group 1,Category 3,5,2023,1313,259
SA,Colombia,Charlie,Distributor C,Group 2,Category 1,5,2023,3993,180
SA,Colombia,Charlie,Distributor C,Group 2,Category 2,5,2023,2344,282
SA,Colombia,Charlie,Distributor C,Group 2,Category 3,5,2023,4354,407
SA,Colombia,Charlie,Distributor D,Group 1,Category 1,5,2023,2890,247
SA,Colombia,Charlie,Distributor D,Group 1,Category 2,5,2023,2543,327
SA,Colombia,Charlie,Distributor D,Group 1,Category 3,5,2023,1443,235
SA,Colombia,Charlie,Distributor D,Group 2,Category 1,5,2023,4607,448
SA,Colombia,Charlie,Distributor D,Group 2,Category 2,5,2023,4333,136
SA,Colombia,Charlie,Distributor D,Group 2,Category 3,5,2023,4126,235
SA,Colombia,David,Distributor A,Group 1,Category 1,5,2023,3119,249
SA,Colombia,David,Distributor A,Group 1,Category 2,5,2023,2505,420
SA,Colombia,David,Distributor A,Group 1,Category 3,5,2023,2372,160
SA,Colombia,David,Distributor A,Group 2,Category 1,5,2023,3943,463
SA,Colombia,David,Distributor A,Group 2,Category 2,5,2023,3269,357
SA,Colombia,David,Distributor A,Group 2,Category 3,5,2023,3377,297
SA,Colombia,David,Distributor B,Group 1,Category 1,5,2023,2369,233
SA,Colombia,David,Distributor B,Group 1,Category 2,5,2023,3741,146
SA,Colombia,David,Distributor B,Group 1,Category 3,5,2023,2990,111
SA,Colombia,David,Distributor B,Group 2,Category 1,5,2023,2875,243
SA,Colombia,David,Distributor B,Group 2,Category 2,5,2023,4004,355
SA,Colombia,David,Distributor B,Group 2,Category 3,5,2023,1056,260
SA,Colombia,David,Distributor C,Group 1,Category 1,5,2023,2574,211
SA,Colombia,David,Distributor C,Group 1,Category 2,5,2023,4509,224
SA,Colombia,David,Distributor C,Group 1,Category 3,5,2023,2430,438
SA,Colombia,David,Distributor C,Group 2,Category 1,5,2023,2803,325
SA,Colombia,David,Distributor C,Group 2,Category 2,5,2023,4022,182
SA,Colombia,David,Distributor C,Group 2,Category 3,5,2023,4708,160
SA,Colombia,David,Distributor D,Group 1,Category 1,5,2023,3755,121
SA,Colombia,David,Distributor D,Group 1,Category 2,5,2023,3902,265
SA,Colombia,David,Distributor D,Group 1,Category 3,5,2023,4566,491
SA,Colombia,David,Distributor D,Group 2,Category 1,5,2023,1381,216
SA,Colombia,David,Distributor D,Group 2,Category 2,5,2023,1183,335
SA,Colombia,David,Distributor D,Group 2,Category 3,5,2023,2600,151
APAC,China,Alice,Distributor A,Group 1,Category 1,6,2023,4312,471
APAC,China,Alice,Distributor A,Group 1,Category 2,6,2023,4304,241
APAC,China,Alice,Distributor A,Group 1,Category 3,6,2023,4408,280
APAC,China,Alice,Distributor A,Group 2,Category 1,6,2023,2764,144
APAC,China,Alice,Distributor A,Group 2,Category 2,6,2023,3630,267
APAC,China,Alice,Distributor A,Group 2,Category 3,6,2023,3122,325
APAC,China,Alice,Distributor B,Group 1,Category 1,6,2023,2566,314
APAC,China,Alice,Distributor B,Group 1,Category 2,6,2023,4688,267
APAC,China,Alice,Distributor B,Group 1,Category 3,6,2023,2149,392
APAC,China,Alice,Distributor B,Group 2,Category 1,6,2023,1338,372
APAC,China,Alice,Distributor B,Group 2,Category 2,6,2023,4925,369
APAC,China,Alice,Distributor B,Group 2,Category 3,6,2023,4984,437
APAC,China,Alice,Distributor C,Group 1,Category 1,6,2023,4484,395
APAC,China,Alice,Distributor C,Group 1,Category 2,6,2023,1820,248
APAC,China,Alice,Distributor C,Group 1,Category 3,6,2023,1846,412
APAC,China,Alice,Distributor C,Group 2,Category 1,6,2023,3089,406
APAC,China,Alice,Distributor C,Group 2,Category 2,6,2023,3165,307
APAC,China,Alice,Distributor C,Group 2,Category 3,6,2023,3259,273
APAC,China,Alice,Distributor D,Group 1,Category 1,6,2023,4420,494
APAC,China,Alice,Distributor D,Group 1,Category 2,6,2023,3266,299
APAC,China,Alice,Distributor D,Group 1,Category 3,6,2023,4042,227
APAC,China,Alice,Distributor D,Group 2,Category 1,6,2023,4208,491
APAC,China,Alice,Distributor D,Group 2,Category 2,6,2023,1777,102
APAC,China,Alice,Distributor D,Group 2,Category 3,6,2023,3388,271
APAC,China,Bob,Distributor A,Group 1,Category 1,6,2023,2181,273
APAC,China,Bob,Distributor A,Group 1,Category 2,6,2023,4025,126
APAC,China,Bob,Distributor A,Group 1,Category 3,6,2023,4708,103
APAC,China,Bob,Distributor A,Group 2,Category 1,6,2023,4924,307
APAC,China,Bob,Distributor A,Group 2,Category 2,6,2023,4903,281
APAC,China,Bob,Distributor A,Group 2,Category 3,6,2023,3182,138
APAC,China,Bob,Distributor B,Group 1,Category 1,6,2023,4170,436
APAC,China,Bob,Distributor B,Group 1,Category 2,6,2023,4485,475
APAC,China,Bob,Distributor B,Group 1,Category 3,6,2023,2089,242
APAC,China,Bob,Distributor B,Group 2,Category 1,6,2023,1472,127
APAC,China,Bob,Distributor B,Group 2,Category 2,6,2023,3350,192
APAC,China,Bob,Distributor B,Group 2,Category 3,6,2023,4936,337
APAC,China,Bob,Distributor C,Group 1,Category 1,6,2023,2973,330
APAC,China,Bob,Distributor C,Group 1,Category 2,6,2023,3577,349
APAC,China,Bob,Distributor C,Group 1,Category 3,6,2023,1469,333
APAC,China,Bob,Distributor C,Group 2,Category 1,6,2023,1916,499
APAC,China,Bob,Distributor C,Group 2,Category 2,6,2023,3889,210
APAC,China,Bob,Distributor C,Group 2,Category 3,6,2023,2860,249
APAC,China,Bob,Distributor D,Group 1,Category 1,6,2023,1330,441
APAC,China,Bob,Distributor D,Group 1,Category 2,6,2023,2135,303
APAC,China,Bob,Distributor D,Group 1,Category 3,6,2023,3414,388
APAC,China,Bob,Distributor D,Group 2,Category 1,6,2023,2730,432
APAC,China,Bob,Distributor D,Group 2,Category 2,6,2023,2686,326
APAC,China,Bob,Distributor D,Group 2,Category 3,6,2023,2411,110
APAC,China,Charlie,Distributor A,Group 1,Category 1,6,2023,4582,370
APAC,China,Charlie,Distributor A,Group 1,Category 2,6,2023,2239,227
APAC,China,Charlie,Distributor A,Group 1,Category 3,6,2023,2499,464
APAC,China,Charlie,Distributor A,Group 2,Category 1,6,2023,3029,216
APAC,China,Charlie,Distributor A,Group 2,Category 2,6,2023,1033,105
APAC,China,Charlie,Distributor A,Group 2,Category 3,6,2023,3165,271
APAC,China,Charlie,Distributor B,Group 1,Category 1,6,2023,3247,233
APAC,China,Charlie,Distributor B,Group 1,Category 2,6,2023,1968,359
APAC,China,Charlie,Distributor B,Group 1,Category 3,6,2023,3413,278
APAC,China,Charlie,Distributor B,Group 2,Category 1,6,2023,4100,326
APAC,China,Charlie,Distributor B,Group 2,Category 2,6,2023,3396,421
APAC,China,Charlie,Distributor B,Group 2,Category 3,6,2023,4713,283
APAC,China,Charlie,Distributor C,Group 1,Category 1,6,2023,3209,396
APAC,China,Charlie,Distributor C,Group 1,Category 2,6,2023,1392,366
APAC,China,Charlie,Distributor C,Group 1,Category 3,6,2023,2002,337
APAC,China,Charlie,Distributor C,Group 2,Category 1,6,2023,3806,159
APAC,China,Charlie,Distributor C,Group 2,Category 2,6,2023,1845,148
APAC,China,Charlie,Distributor C,Group 2,Category 3,6,2023,4137,378
APAC,China,Charlie,Distributor D,Group 1,Category 1,6,2023,1379,308
APAC,China,Charlie,Distributor D,Group 1,Category 2,6,2023,1924,408
APAC,China,Charlie,Distributor D,Group 1,Category 3,6,2023,3560,204
APAC,China,Charlie,Distributor D,Group 2,Category 1,6,2023,4465,250
APAC,China,Charlie,Distributor D,Group 2,Category 2,6,2023,3522,165
APAC,China,Charlie,Distributor D,Group 2,Category 3,6,2023,2384,228
APAC,China,David,Distributor A,Group 1,Category 1,6,2023,4592,377
APAC,China,David,Distributor A,Group 1,Category 2,6,2023,3914,220
APAC,China,David,Distributor A,Group 1,Category 3,6,2023,2605,345
APAC,China,David,Distributor A,Group 2,Category 1,6,2023,1279,482
APAC,China,David,Distributor A,Group 2,Category 2,6,2023,2623,338
APAC,China,David,Distributor A,Group 2,Category 3,6,2023,1043,399
APAC,China,David,Distributor B,Group 1,Category 1,6,2023,3088,311
APAC,China,David,Distributor B,Group 1,Category 2,6,2023,4151,421
APAC,China,David,Distributor B,Group 1,Category 3,6,2023,4750,264
APAC,China,David,Distributor B,Group 2,Category 1,6,2023,2511,494
APAC,China,David,Distributor B,Group 2,Category 2,6,2023,4506,451
APAC,China,David,Distributor B,Group 2,Category 3,6,2023,3440,258
APAC,China,David,Distributor C,Group 1,Category 1,6,2023,4696,304
APAC,China,David,Distributor C,Group 1,Category 2,6,2023,1555,287
APAC,China,David,Distributor C,Group 1,Category 3,6,2023,2949,275
APAC,China,David,Distributor C,Group 2,Category 1,6,2023,2905,160
APAC,China,David,Distributor C,Group 2,Category 2,6,2023,1529,199
APAC,China,David,Distributor C,Group 2,Category 3,6,2023,1986,363
APAC,China,David,Distributor D,Group 1,Category 1,6,2023,3661,412
APAC,China,David,Distributor D,Group 1,Category 2,6,2023,1629,135
APAC,China,David,Distributor D,Group 1,Category 3,6,2023,3613,207
APAC,China,David,Distributor D,Group 2,Category 1,6,2023,3693,350
APAC,China,David,Distributor D,Group 2,Category 2,6,2023,2543,487
APAC,China,David,Distributor D,Group 2,Category 3,6,2023,2089,261
APAC,Japan,Alice,Distributor A,Group 1,Category 1,6,2023,2268,305
APAC,Japan,Alice,Distributor A,Group 1,Category 2,6,2023,4718,277
APAC,Japan,Alice,Distributor A,Group 1,Category 3,6,2023,2283,349
APAC,Japan,Alice,Distributor A,Group 2,Category 1,6,2023,3074,165
APAC,Japan,Alice,Distributor A,Group 2,Category 2,6,2023,4474,269
APAC,Japan,Alice,Distributor A,Group 2,Category 3,6,2023,4076,321
APAC,Japan,Alice,Distributor B,Group 1,Category 1,6,2023,4179,372
APAC,Japan,Alice,Distributor B,Group 1,Category 2,6,2023,3221,430
APAC,Japan,Alice,Distributor B,Group 1,Category 3,6,2023,3551,390
APAC,Japan,Alice,Distributor B,Group 2,Category 1,6,2023,1755,476
APAC,Japan,Alice,Distributor B,Group 2,Category 2,6,2023,4319,394
APAC,Japan,Alice,Distributor B,Group 2,Category 3,6,2023,4198,476
APAC,Japan,Alice,Distributor C,Group 1,Category 1,6,2023,4730,480
APAC,Japan,Alice,Distributor C,Group 1,Category 2,6,2023,1769,169
APAC,Japan,Alice,Distributor C,Group 1,Category 3,6,2023,1400,148
APAC,Japan,Alice,Distributor C,Group 2,Category 1,6,2023,2608,107
APAC,Japan,Alice,Distributor C,Group 2,Category 2,6,2023,3409,458
APAC,Japan,Alice,Distributor C,Group 2,Category 3,6,2023,1554,360
APAC,Japan,Alice,Distributor D,Group 1,Category 1,6,2023,4771,194
APAC,Japan,Alice,Distributor D,Group 1,Category 2,6,2023,2555,478
APAC,Japan,Alice,Distributor D,Group 1,Category 3,6,2023,4880,189
APAC,Japan,Alice,Distributor D,Group 2,Category 1,6,2023,4868,380
APAC,Japan,Alice,Distributor D,Group 2,Category 2,6,2023,1011,441
APAC,Japan,Alice,Distributor D,Group 2,Category 3,6,2023,3817,148
APAC,Japan,Bob,Distributor A,Group 1,Category 1,6,2023,2132,334
APAC,Japan,Bob,Distributor A,Group 1,Category 2,6,2023,3154,193
APAC,Japan,Bob,Distributor A,Group 1,Category 3,6,2023,4608,297
APAC,Japan,Bob,Distributor A,Group 2,Category 1,6,2023,2975,290
APAC,Japan,Bob,Distributor A,Group 2,Category 2,6,2023,3014,273
APAC,Japan,Bob,Distributor A,Group 2,Category 3,6,2023,4534,267
APAC,Japan,Bob,Distributor B,Group 1,Category 1,6,2023,3499,328
APAC,Japan,Bob,Distributor B,Group 1,Category 2,6,2023,1513,490
APAC,Japan,Bob,Distributor B,Group 1,Category 3,6,2023,2110,167
APAC,Japan,Bob,Distributor B,Group 2,Category 1,6,2023,3906,462
APAC,Japan,Bob,Distributor B,Group 2,Category 2,6,2023,1224,417
APAC,Japan,Bob,Distributor B,Group 2,Category 3,6,2023,1621,366
APAC,Japan,Bob,Distributor C,Group 1,Category 1,6,2023,4867,248
APAC,Japan,Bob,Distributor C,Group 1,Category 2,6,2023,1571,428
APAC,Japan,Bob,Distributor C,Group 1,Category 3,6,2023,4733,492
APAC,Japan,Bob,Distributor C,Group 2,Category 1,6,2023,4654,227
APAC,Japan,Bob,Distributor C,Group 2,Category 2,6,2023,2742,236
APAC,Japan,Bob,Distributor C,Group 2,Category 3,6,2023,1251,111
APAC,Japan,Bob,Distributor D,Group 1,Category 1,6,2023,4938,238
APAC,Japan,Bob,Distributor D,Group 1,Category 2,6,2023,1552,198
APAC,Japan,Bob,Distributor D,Group 1,Category 3,6,2023,4752,328
APAC,Japan,Bob,Distributor D,Group 2,Category 1,6,2023,3422,288
APAC,Japan,Bob,Distributor D,Group 2,Category 2,6,2023,2535,349
APAC,Japan,Bob,Distributor D,Group 2,Category 3,6,2023,3690,269
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,6,2023,1187,140
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,6,2023,2267,163
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,6,2023,2915,474
