Region,Country,Manager,Distributor,Distributor_Group,Product_Category,Month,Year,Value,Count
SA,Argentina,Charlie,Distributor B,Group 1,Category 2,4,2023,302,93
SA,Argentina,Charlie,Distributor B,Group 1,Category 3,4,2023,456,96
SA,Argentina,Charlie,Distributor B,Group 2,Category 1,4,2023,247,46
SA,Argentina,Charlie,Distributor B,Group 2,Category 2,4,2023,872,21
SA,Argentina,Charlie,Distributor B,Group 2,Category 3,4,2023,857,61
SA,Argentina,Charlie,Distributor C,Group 1,Category 1,4,2023,310,86
SA,Argentina,Charlie,Distributor C,Group 1,Category 2,4,2023,224,48
SA,Argentina,Charlie,Distributor C,Group 1,Category 3,4,2023,736,81
SA,Argentina,Charlie,Distributor C,Group 2,Category 1,4,2023,698,71
SA,Argentina,Charlie,Distributor C,Group 2,Category 2,4,2023,477,73
SA,Argentina,Charlie,Distributor C,Group 2,Category 3,4,2023,419,46
SA,Argentina,Charlie,Distributor D,Group 1,Category 1,4,2023,623,75
SA,Argentina,Charlie,Distributor D,Group 1,Category 2,4,2023,603,41
SA,Argentina,Charlie,Distributor D,Group 1,Category 3,4,2023,438,71
SA,Argentina,Charlie,Distributor D,Group 2,Category 1,4,2023,331,43
SA,Argentina,Charlie,Distributor D,Group 2,Category 2,4,2023,531,49
SA,Argentina,Charlie,Distributor D,Group 2,Category 3,4,2023,979,97
SA,Argentina,David,Distributor A,Group 1,Category 1,4,2023,845,76
SA,Argentina,David,Distributor A,Group 1,Category 2,4,2023,798,66
SA,Argentina,David,Distributor A,Group 1,Category 3,4,2023,843,52
SA,Argentina,David,Distributor A,Group 2,Category 1,4,2023,803,21
SA,Argentina,David,Distributor A,Group 2,Category 2,4,2023,555,90
SA,Argentina,David,Distributor A,Group 2,Category 3,4,2023,411,34
SA,Argentina,David,Distributor B,Group 1,Category 1,4,2023,979,43
SA,Argentina,David,Distributor B,Group 1,Category 2,4,2023,211,47
SA,Argentina,David,Distributor B,Group 1,Category 3,4,2023,568,89
SA,Argentina,David,Distributor B,Group 2,Category 1,4,2023,260,75
SA,Argentina,David,Distributor B,Group 2,Category 2,4,2023,351,87
SA,Argentina,David,Distributor B,Group 2,Category 3,4,2023,539,78
SA,Argentina,David,Distributor C,Group 1,Category 1,4,2023,524,49
SA,Argentina,David,Distributor C,Group 1,Category 2,4,2023,587,85
SA,Argentina,David,Distributor C,Group 1,Category 3,4,2023,464,43
SA,Argentina,David,Distributor C,Group 2,Category 1,4,2023,568,59
SA,Argentina,David,Distributor C,Group 2,Category 2,4,2023,571,25
SA,Argentina,David,Distributor C,Group 2,Category 3,4,2023,385,81
SA,Argentina,David,Distributor D,Group 1,Category 1,4,2023,924,20
SA,Argentina,David,Distributor D,Group 1,Category 2,4,2023,405,39
SA,Argentina,David,Distributor D,Group 1,Category 3,4,2023,861,90
SA,Argentina,David,Distributor D,Group 2,Category 1,4,2023,926,76
SA,Argentina,David,Distributor D,Group 2,Category 2,4,2023,700,81
SA,Argentina,David,Distributor D,Group 2,Category 3,4,2023,473,53
SA,Colombia,Alice,Distributor A,Group 1,Category 1,4,2023,399,93
SA,Colombia,Alice,Distributor A,Group 1,Category 2,4,2023,756,74
SA,Colombia,Alice,Distributor A,Group 1,Category 3,4,2023,210,88
SA,Colombia,Alice,Distributor A,Group 2,Category 1,4,2023,890,78
SA,Colombia,Alice,Distributor A,Group 2,Category 2,4,2023,686,20
SA,Colombia,Alice,Distributor A,Group 2,Category 3,4,2023,995,88
SA,Colombia,Alice,Distributor B,Group 1,Category 1,4,2023,433,72
SA,Colombia,Alice,Distributor B,Group 1,Category 2,4,2023,349,49
SA,Colombia,Alice,Distributor B,Group 1,Category 3,4,2023,955,22
SA,Colombia,Alice,Distributor B,Group 2,Category 1,4,2023,532,63
SA,Colombia,Alice,Distributor B,Group 2,Category 2,4,2023,323,78
SA,Colombia,Alice,Distributor B,Group 2,Category 3,4,2023,946,27
SA,Colombia,Alice,Distributor C,Group 1,Category 1,4,2023,844,99
SA,Colombia,Alice,Distributor C,Group 1,Category 2,4,2023,388,59
SA,Colombia,Alice,Distributor C,Group 1,Category 3,4,2023,330,70
SA,Colombia,Alice,Distributor C,Group 2,Category 1,4,2023,599,44
SA,Colombia,Alice,Distributor C,Group 2,Category 2,4,2023,895,55
SA,Colombia,Alice,Distributor C,Group 2,Category 3,4,2023,591,96
SA,Colombia,Alice,Distributor D,Group 1,Category 1,4,2023,736,94
SA,Colombia,Alice,Distributor D,Group 1,Category 2,4,2023,700,56
SA,Colombia,Alice,Distributor D,Group 1,Category 3,4,2023,750,46
SA,Colombia,Alice,Distributor D,Group 2,Category 1,4,2023,612,52
SA,Colombia,Alice,Distributor D,Group 2,Category 2,4,2023,665,82
SA,Colombia,Alice,Distributor D,Group 2,Category 3,4,2023,900,36
SA,Colombia,Bob,Distributor A,Group 1,Category 1,4,2023,716,28
SA,Colombia,Bob,Distributor A,Group 1,Category 2,4,2023,716,32
SA,Colombia,Bob,Distributor A,Group 1,Category 3,4,2023,940,73
SA,Colombia,Bob,Distributor A,Group 2,Category 1,4,2023,361,63
SA,Colombia,Bob,Distributor A,Group 2,Category 2,4,2023,710,33
SA,Colombia,Bob,Distributor A,Group 2,Category 3,4,2023,337,41
SA,Colombia,Bob,Distributor B,Group 1,Category 1,4,2023,519,79
SA,Colombia,Bob,Distributor B,Group 1,Category 2,4,2023,865,91
SA,Colombia,Bob,Distributor B,Group 1,Category 3,4,2023,658,43
SA,Colombia,Bob,Distributor B,Group 2,Category 1,4,2023,494,21
SA,Colombia,Bob,Distributor B,Group 2,Category 2,4,2023,518,74
SA,Colombia,Bob,Distributor B,Group 2,Category 3,4,2023,525,79
SA,Colombia,Bob,Distributor C,Group 1,Category 1,4,2023,772,35
SA,Colombia,Bob,Distributor C,Group 1,Category 2,4,2023,662,44
SA,Colombia,Bob,Distributor C,Group 1,Category 3,4,2023,882,24
SA,Colombia,Bob,Distributor C,Group 2,Category 1,4,2023,436,68
SA,Colombia,Bob,Distributor C,Group 2,Category 2,4,2023,756,61
SA,Colombia,Bob,Distributor C,Group 2,Category 3,4,2023,933,81
SA,Colombia,Bob,Distributor D,Group 1,Category 1,4,2023,231,30
SA,Colombia,Bob,Distributor D,Group 1,Category 2,4,2023,898,35
SA,Colombia,Bob,Distributor D,Group 1,Category 3,4,2023,779,52
SA,Colombia,Bob,Distributor D,Group 2,Category 1,4,2023,748,62
SA,Colombia,Bob,Distributor D,Group 2,Category 2,4,2023,499,54
SA,Colombia,Bob,Distributor D,Group 2,Category 3,4,2023,623,63
SA,Colombia,Charlie,Distributor A,Group 1,Category 1,4,2023,776,70
SA,Colombia,Charlie,Distributor A,Group 1,Category 2,4,2023,420,92
SA,Colombia,Charlie,Distributor A,Group 1,Category 3,4,2023,640,35
SA,Colombia,Charlie,Distributor A,Group 2,Category 1,4,2023,220,96
SA,Colombia,Charlie,Distributor A,Group 2,Category 2,4,2023,289,63
SA,Colombia,Charlie,Distributor A,Group 2,Category 3,4,2023,383,63
SA,Colombia,Charlie,Distributor B,Group 1,Category 1,4,2023,623,62
SA,Colombia,Charlie,Distributor B,Group 1,Category 2,4,2023,591,92
SA,Colombia,Charlie,Distributor B,Group 1,Category 3,4,2023,201,25
SA,Colombia,Charlie,Distributor B,Group 2,Category 1,4,2023,357,92
SA,Colombia,Charlie,Distributor B,Group 2,Category 2,4,2023,555,93
SA,Colombia,Charlie,Distributor B,Group 2,Category 3,4,2023,662,64
SA,Colombia,Charlie,Distributor C,Group 1,Category 1,4,2023,216,55
SA,Colombia,Charlie,Distributor C,Group 1,Category 2,4,2023,425,86
SA,Colombia,Charlie,Distributor C,Group 1,Category 3,4,2023,803,28
SA,Colombia,Charlie,Distributor C,Group 2,Category 1,4,2023,442,41
SA,Colombia,Charlie,Distributor C,Group 2,Category 2,4,2023,906,85
SA,Colombia,Charlie,Distributor C,Group 2,Category 3,4,2023,669,66
SA,Colombia,Charlie,Distributor D,Group 1,Category 1,4,2023,860,24
SA,Colombia,Charlie,Distributor D,Group 1,Category 2,4,2023,408,34
SA,Colombia,Charlie,Distributor D,Group 1,Category 3,4,2023,742,51
SA,Colombia,Charlie,Distributor D,Group 2,Category 1,4,2023,898,30
SA,Colombia,Charlie,Distributor D,Group 2,Category 2,4,2023,924,79
SA,Colombia,Charlie,Distributor D,Group 2,Category 3,4,2023,463,27
SA,Colombia,David,Distributor A,Group 1,Category 1,4,2023,433,30
SA,Colombia,David,Distributor A,Group 1,Category 2,4,2023,225,58
SA,Colombia,David,Distributor A,Group 1,Category 3,4,2023,855,91
SA,Colombia,David,Distributor A,Group 2,Category 1,4,2023,735,36
SA,Colombia,David,Distributor A,Group 2,Category 2,4,2023,564,31
SA,Colombia,David,Distributor A,Group 2,Category 3,4,2023,996,67
SA,Colombia,David,Distributor B,Group 1,Category 1,4,2023,500,67
SA,Colombia,David,Distributor B,Group 1,Category 2,4,2023,852,84
SA,Colombia,David,Distributor B,Group 1,Category 3,4,2023,493,76
SA,Colombia,David,Distributor B,Group 2,Category 1,4,2023,683,46
SA,Colombia,David,Distributor B,Group 2,Category 2,4,2023,490,67
SA,Colombia,David,Distributor B,Group 2,Category 3,4,2023,714,25
SA,Colombia,David,Distributor C,Group 1,Category 1,4,2023,335,47
SA,Colombia,David,Distributor C,Group 1,Category 2,4,2023,426,72
SA,Colombia,David,Distributor C,Group 1,Category 3,4,2023,676,44
SA,Colombia,David,Distributor C,Group 2,Category 1,4,2023,432,93
SA,Colombia,David,Distributor C,Group 2,Category 2,4,2023,567,89
SA,Colombia,David,Distributor C,Group 2,Category 3,4,2023,591,22
SA,Colombia,David,Distributor D,Group 1,Category 1,4,2023,408,45
SA,Colombia,David,Distributor D,Group 1,Category 2,4,2023,512,42
SA,Colombia,David,Distributor D,Group 1,Category 3,4,2023,280,30
SA,Colombia,David,Distributor D,Group 2,Category 1,4,2023,423,78
SA,Colombia,David,Distributor D,Group 2,Category 2,4,2023,514,40
SA,Colombia,David,Distributor D,Group 2,Category 3,4,2023,429,99
APAC,China,Alice,Distributor A,Group 1,Category 1,5,2023,450,40
APAC,China,Alice,Distributor A,Group 1,Category 2,5,2023,364,89
APAC,China,Alice,Distributor A,Group 1,Category 3,5,2023,291,98
APAC,China,Alice,Distributor A,Group 2,Category 1,5,2023,256,21
APAC,China,Alice,Distributor A,Group 2,Category 2,5,2023,518,80
APAC,China,Alice,Distributor A,Group 2,Category 3,5,2023,545,93
APAC,China,Alice,Distributor B,Group 1,Category 1,5,2023,611,43
APAC,China,Alice,Distributor B,Group 1,Category 2,5,2023,454,65
APAC,China,Alice,Distributor B,Group 1,Category 3,5,2023,873,94
APAC,China,Alice,Distributor B,Group 2,Category 1,5,2023,571,70
APAC,China,Alice,Distributor B,Group 2,Category 2,5,2023,256,46
APAC,China,Alice,Distributor B,Group 2,Category 3,5,2023,709,22
APAC,China,Alice,Distributor C,Group 1,Category 1,5,2023,735,56
APAC,China,Alice,Distributor C,Group 1,Category 2,5,2023,959,81
APAC,China,Alice,Distributor C,Group 1,Category 3,5,2023,866,44
APAC,China,Alice,Distributor C,Group 2,Category 1,5,2023,596,71
APAC,China,Alice,Distributor C,Group 2,Category 2,5,2023,460,75
APAC,China,Alice,Distributor C,Group 2,Category 3,5,2023,636,49
APAC,China,Alice,Distributor D,Group 1,Category 1,5,2023,736,24
APAC,China,Alice,Distributor D,Group 1,Category 2,5,2023,987,46
APAC,China,Alice,Distributor D,Group 1,Category 3,5,2023,200,51
APAC,China,Alice,Distributor D,Group 2,Category 1,5,2023,308,31
APAC,China,Alice,Distributor D,Group 2,Category 2,5,2023,900,37
APAC,China,Alice,Distributor D,Group 2,Category 3,5,2023,257,86
APAC,China,Bob,Distributor A,Group 1,Category 1,5,2023,866,51
APAC,China,Bob,Distributor A,Group 1,Category 2,5,2023,932,59
APAC,China,Bob,Distributor A,Group 1,Category 3,5,2023,491,57
APAC,China,Bob,Distributor A,Group 2,Category 1,5,2023,236,97
APAC,China,Bob,Distributor A,Group 2,Category 2,5,2023,413,78
APAC,China,Bob,Distributor A,Group 2,Category 3,5,2023,717,37
APAC,China,Bob,Distributor B,Group 1,Category 1,5,2023,278,49
APAC,China,Bob,Distributor B,Group 1,Category 2,5,2023,698,50
APAC,China,Bob,Distributor B,Group 1,Category 3,5,2023,581,61
APAC,China,Bob,Distributor B,Group 2,Category 1,5,2023,592,89
APAC,China,Bob,Distributor B,Group 2,Category 2,5,2023,595,91
APAC,China,Bob,Distributor B,Group 2,Category 3,5,2023,224,39
APAC,China,Bob,Distributor C,Group 1,Category 1,5,2023,232,94
APAC,China,Bob,Distributor C,Group 1,Category 2,5,2023,907,48
APAC,China,Bob,Distributor C,Group 1,Category 3,5,2023,744,89
APAC,China,Bob,Distributor C,Group 2,Category 1,5,2023,276,94
APAC,China,Bob,Distributor C,Group 2,Category 2,5,2023,658,39
APAC,China,Bob,Distributor C,Group 2,Category 3,5,2023,449,72
APAC,China,Bob,Distributor D,Group 1,Category 1,5,2023,448,42
APAC,China,Bob,Distributor D,Group 1,Category 2,5,2023,715,87
APAC,China,Bob,Distributor D,Group 1,Category 3,5,2023,365,21
APAC,China,Bob,Distributor D,Group 2,Category 1,5,2023,475,68
APAC,China,Bob,Distributor D,Group 2,Category 2,5,2023,469,86
APAC,China,Bob,Distributor D,Group 2,Category 3,5,2023,740,62
APAC,China,Charlie,Distributor A,Group 1,Category 1,5,2023,286,41
APAC,China,Charlie,Distributor A,Group 1,Category 2,5,2023,769,30
APAC,China,Charlie,Distributor A,Group 1,Category 3,5,2023,731,27
APAC,China,Charlie,Distributor A,Group 2,Category 1,5,2023,333,70
APAC,China,Charlie,Distributor A,Group 2,Category 2,5,2023,863,85
APAC,China,Charlie,Distributor A,Group 2,Category 3,5,2023,557,66
APAC,China,Charlie,Distributor B,Group 1,Category 1,5,2023,853,34
APAC,China,Charlie,Distributor B,Group 1,Category 2,5,2023,609,75
APAC,China,Charlie,Distributor B,Group 1,Category 3,5,2023,410,45
APAC,China,Charlie,Distributor B,Group 2,Category 1,5,2023,801,34
APAC,China,Charlie,Distributor B,Group 2,Category 2,5,2023,811,54
APAC,China,Charlie,Distributor B,Group 2,Category 3,5,2023,758,39
APAC,China,Charlie,Distributor C,Group 1,Category 1,5,2023,344,54
APAC,China,Charlie,Distributor C,Group 1,Category 2,5,2023,950,54
APAC,China,Charlie,Distributor C,Group 1,Category 3,5,2023,729,82
APAC,China,Charlie,Distributor C,Group 2,Category 1,5,2023,794,30
APAC,China,Charlie,Distributor C,Group 2,Category 2,5,2023,814,30
APAC,China,Charlie,Distributor C,Group 2,Category 3,5,2023,925,70
APAC,China,Charlie,Distributor D,Group 1,Category 1,5,2023,271,53
APAC,China,Charlie,Distributor D,Group 1,Category 2,5,2023,230,84
APAC,China,Charlie,Distributor D,Group 1,Category 3,5,2023,754,92
APAC,China,Charlie,Distributor D,Group 2,Category 1,5,2023,542,46
APAC,China,Charlie,Distributor D,Group 2,Category 2,5,2023,607,26
APAC,China,Charlie,Distributor D,Group 2,Category 3,5,2023,287,36
APAC,China,David,Distributor A,Group 1,Category 1,5,2023,432,59
APAC,China,David,Distributor A,Group 1,Category 2,5,2023,975,95
APAC,China,David,Distributor A,Group 1,Category 3,5,2023,833,46
APAC,China,David,Distributor A,Group 2,Category 1,5,2023,516,98
APAC,China,David,Distributor A,Group 2,Category 2,5,2023,668,90
APAC,China,David,Distributor A,Group 2,Category 3,5,2023,375,65
APAC,China,David,Distributor B,Group 1,Category 1,5,2023,694,77
APAC,China,David,Distributor B,Group 1,Category 2,5,2023,936,77
APAC,China,David,Distributor B,Group 1,Category 3,5,2023,465,54
APAC,China,David,Distributor B,Group 2,Category 1,5,2023,969,32
APAC,China,David,Distributor B,Group 2,Category 2,5,2023,317,95
APAC,China,David,Distributor B,Group 2,Category 3,5,2023,377,84
APAC,China,David,Distributor C,Group 1,Category 1,5,2023,666,81
APAC,China,David,Distributor C,Group 1,Category 2,5,2023,932,76
APAC,China,David,Distributor C,Group 1,Category 3,5,2023,540,20
APAC,China,David,Distributor C,Group 2,Category 1,5,2023,256,43
APAC,China,David,Distributor C,Group 2,Category 2,5,2023,369,47
APAC,China,David,Distributor C,Group 2,Category 3,5,2023,528,92
APAC,China,David,Distributor D,Group 1,Category 1,5,2023,892,49
APAC,China,David,Distributor D,Group 1,Category 2,5,2023,581,89
APAC,China,David,Distributor D,Group 1,Category 3,5,2023,333,40
APAC,China,David,Distributor D,Group 2,Category 1,5,2023,832,86
APAC,China,David,Distributor D,Group 2,Category 2,5,2023,446,77
APAC,China,David,Distributor D,Group 2,Category 3,5,2023,707,44
APAC,Japan,Alice,Distributor A,Group 1,Category 1,5,2023,661,81
APAC,Japan,Alice,Distributor A,Group 1,Category 2,5,2023,840,25
APAC,Japan,Alice,Distributor A,Group 1,Category 3,5,2023,549,78
APAC,Japan,Alice,Distributor A,Group 2,Category 1,5,2023,773,93
APAC,Japan,Alice,Distributor A,Group 2,Category 2,5,2023,609,58
APAC,Japan,Alice,Distributor A,Group 2,Category 3,5,2023,937,55
APAC,Japan,Alice,Distributor B,Group 1,Category 1,5,2023,926,62
APAC,Japan,Alice,Distributor B,Group 1,Category 2,5,2023,586,25
APAC,Japan,Alice,Distributor B,Group 1,Category 3,5,2023,369,49
APAC,Japan,Alice,Distributor B,Group 2,Category 1,5,2023,596,24
APAC,Japan,Alice,Distributor B,Group 2,Category 2,5,2023,769,34
APAC,Japan,Alice,Distributor B,Group 2,Category 3,5,2023,514,45
APAC,Japan,Alice,Distributor C,Group 1,Category 1,5,2023,692,55
APAC,Japan,Alice,Distributor C,Group 1,Category 2,5,2023,624,91
APAC,Japan,Alice,Distributor C,Group 1,Category 3,5,2023,933,62
APAC,Japan,Alice,Distributor C,Group 2,Category 1,5,2023,464,72
APAC,Japan,Alice,Distributor C,Group 2,Category 2,5,2023,394,54
APAC,Japan,Alice,Distributor C,Group 2,Category 3,5,2023,657,30
APAC,Japan,Alice,Distributor D,Group 1,Category 1,5,2023,397,83
APAC,Japan,Alice,Distributor D,Group 1,Category 2,5,2023,623,97
APAC,Japan,Alice,Distributor D,Group 1,Category 3,5,2023,597,85
APAC,Japan,Alice,Distributor D,Group 2,Category 1,5,2023,634,52
APAC,Japan,Alice,Distributor D,Group 2,Category 2,5,2023,398,52
APAC,Japan,Alice,Distributor D,Group 2,Category 3,5,2023,875,94
APAC,Japan,Bob,Distributor A,Group 1,Category 1,5,2023,929,39
APAC,Japan,Bob,Distributor A,Group 1,Category 2,5,2023,682,89
APAC,Japan,Bob,Distributor A,Group 1,Category 3,5,2023,421,56
APAC,Japan,Bob,Distributor A,Group 2,Category 1,5,2023,443,54
APAC,Japan,Bob,Distributor A,Group 2,Category 2,5,2023,698,92
APAC,Japan,Bob,Distributor A,Group 2,Category 3,5,2023,290,83
APAC,Japan,Bob,Distributor B,Group 1,Category 1,5,2023,786,77
APAC,Japan,Bob,Distributor B,Group 1,Category 2,5,2023,283,70
APAC,Japan,Bob,Distributor B,Group 1,Category 3,5,2023,391,54
APAC,Japan,Bob,Distributor B,Group 2,Category 1,5,2023,581,30
APAC,Japan,Bob,Distributor B,Group 2,Category 2,5,2023,858,48
APAC,Japan,Bob,Distributor B,Group 2,Category 3,5,2023,452,80
APAC,Japan,Bob,Distributor C,Group 1,Category 1,5,2023,660,91
APAC,Japan,Bob,Distributor C,Group 1,Category 2,5,2023,743,67
APAC,Japan,Bob,Distributor C,Group 1,Category 3,5,2023,597,42
APAC,Japan,Bob,Distributor C,Group 2,Category 1,5,2023,621,57
APAC,Japan,Bob,Distributor C,Group 2,Category 2,5,2023,737,77
APAC,Japan,Bob,Distributor C,Group 2,Category 3,5,2023,547,72
APAC,Japan,Bob,Distributor D,Group 1,Category 1,5,2023,251,53
APAC,Japan,Bob,Distributor D,Group 1,Category 2,5,2023,457,21
APAC,Japan,Bob,Distributor D,Group 1,Category 3,5,2023,687,51
APAC,Japan,Bob,Distributor D,Group 2,Category 1,5,2023,852,97
APAC,Japan,Bob,Distributor D,Group 2,Category 2,5,2023,551,40
APAC,Japan,Bob,Distributor D,Group 2,Category 3,5,2023,238,54
APAC,Japan,Charlie,Distributor A,Group 1,Category 1,5,2023,457,81
APAC,Japan,Charlie,Distributor A,Group 1,Category 2,5,2023,361,97
APAC,Japan,Charlie,Distributor A,Group 1,Category 3,5,2023,335,98
APAC,Japan,Charlie,Distributor A,Group 2,Category 1,5,2023,289,54
APAC,Japan,Charlie,Distributor A,Group 2,Category 2,5,2023,579,96
APAC,Japan,Charlie,Distributor A,Group 2,Category 3,5,2023,334,39
APAC,Japan,Charlie,Distributor B,Group 1,Category 1,5,2023,417,49
APAC,Japan,Charlie,Distributor B,Group 1,Category 2,5,2023,294,35
APAC,Japan,Charlie,Distributor B,Group 1,Category 3,5,2023,506,82
APAC,Japan,Charlie,Distributor B,Group 2,Category 1,5,2023,655,92
APAC,Japan,Charlie,Distributor B,Group 2,Category 2,5,2023,577,23
APAC,Japan,Charlie,Distributor B,Group 2,Category 3,5,2023,809,74
APAC,Japan,Charlie,Distributor C,Group 1,Category 1,5,2023,209,86
APAC,Japan,Charlie,Distributor C,Group 1,Category 2,5,2023,224,41
APAC,Japan,Charlie,Distributor C,Group 1,Category 3,5,2023,755,96
APAC,Japan,Charlie,Distributor C,Group 2,Category 1,5,2023,415,85
APAC,Japan,Charlie,Distributor C,Group 2,Category 2,5,2023,241,70
APAC,Japan,Charlie,Distributor C,Group 2,Category 3,5,2023,248,36
APAC,Japan,Charlie,Distributor D,Group 1,Category 1,5,2023,581,71
APAC,Japan,Charlie,Distributor D,Group 1,Category 2,5,2023,591,75
APAC,Japan,Charlie,Distributor D,Group 1,Category 3,5,2023,937,61
APAC,Japan,Charlie,Distributor D,Group 2,Category 1,5,2023,561,55
APAC,Japan,Charlie,Distributor D,Group 2,Category 2,5,2023,462,84
APAC,Japan,Charlie,Distributor D,Group 2,Category 3,5,2023,370,67
APAC,Japan,David,Distributor A,Group 1,Category 1,5,2023,858,94
APAC,Japan,David,Distributor A,Group 1,Category 2,5,2023,599,21
APAC,Japan,David,Distributor A,Group 1,Category 3,5,2023,364,85
APAC,Japan,David,Distributor A,Group 2,Category 1,5,2023,225,92
APAC,Japan,David,Distributor A,Group 2,Category 2,5,2023,345,46
APAC,Japan,David,Distributor A,Group 2,Category 3,5,2023,730,52
APAC,Japan,David,Distributor B,Group 1,Category 1,5,2023,608,36
APAC,Japan,David,Distributor B,Group 1,Category 2,5,2023,627,87
APAC,Japan,David,Distributor B,Group 1,Category 3,5,2023,766,87
APAC,Japan,David,Distributor B,Group 2,Category 1,5,2023,263,85
APAC,Japan,David,Distributor B,Group 2,Category 2,5,2023,278,25
APAC,Japan,David,Distributor B,Group 2,Category 3,5,2023,930,72
APAC,Japan,David,Distributor C,Group 1,Category 1,5,2023,346,70
APAC,Japan,David,Distributor C,Group 1,Category 2,5,2023,371,36
APAC,Japan,David,Distributor C,Group 1,Category 3,5,2023,824,60
APAC,Japan,David,Distributor C,Group 2,Category 1,5,2023,483,93
APAC,Japan,David,Distributor C,Group 2,Category 2,5,2023,413,61
APAC,Japan,David,Distributor C,Group 2,Category 3,5,2023,237,55
APAC,Japan,David,Distributor D,Group 1,Category 1,5,2023,281,65
APAC,Japan,David,Distributor D,Group 1,Category 2,5,2023,733,59
APAC,Japan,David,Distributor D,Group 1,Category 3,5,2023,960,27
APAC,Japan,David,Distributor D,Group 2,Category 1,5,2023,468,75
APAC,Japan,David,Distributor D,Group 2,Category 2,5,2023,621,49
APAC,Japan,David,Distributor D,Group 2,Category 3,5,2023,267,77
APAC,India,Alice,Distributor A,Group 1,Category 1,5,2023,524,57
APAC,India,Alice,Distributor A,Group 1,Category 2,5,2023,837,33
APAC,India,Alice,Distributor A,Group 1,Category 3,5,2023,966,85
APAC,India,Alice,Distributor A,Group 2,Category 1,5,2023,535,90
APAC,India,Alice,Distributor A,Group 2,Category 2,5,2023,884,70
APAC,India,Alice,Distributor A,Group 2,Category 3,5,2023,387,49
APAC,India,Alice,Distributor B,Group 1,Category 1,5,2023,866,54
APAC,India,Alice,Distributor B,Group 1,Category 2,5,2023,720,26
APAC,India,Alice,Distributor B,Group 1,Category 3,5,2023,603,52
APAC,India,Alice,Distributor B,Group 2,Category 1,5,2023,370,85
APAC,India,Alice,Distributor B,Group 2,Category 2,5,2023,384,35
APAC,India,Alice,Distributor B,Group 2,Category 3,5,2023,974,28
APAC,India,Alice,Distributor C,Group 1,Category 1,5,2023,716,54
APAC,India,Alice,Distributor C,Group 1,Category 2,5,2023,673,89
APAC,India,Alice,Distributor C,Group 1,Category 3,5,2023,756,47
APAC,India,Alice,Distributor C,Group 2,Category 1,5,2023,830,59
APAC,India,Alice,Distributor C,Group 2,Category 2,5,2023,538,30
APAC,India,Alice,Distributor C,Group 2,Category 3,5,2023,668,95
APAC,India,Alice,Distributor D,Group 1,Category 1,5,2023,833,70
APAC,India,Alice,Distributor D,Group 1,Category 2,5,2023,767,94
APAC,India,Alice,Distributor D,Group 1,Category 3,5,2023,458,85
APAC,India,Alice,Distributor D,Group 2,Category 1,5,2023,240,83
APAC,India,Alice,Distributor D,Group 2,Category 2,5,2023,908,34
APAC,India,Alice,Distributor D,Group 2,Category 3,5,2023,462,71
APAC,India,Bob,Distributor A,Group 1,Category 1,5,2023,910,59
APAC,India,Bob,Distributor A,Group 1,Category 2,5,2023,943,94
APAC,India,Bob,Distributor A,Group 1,Category 3,5,2023,749,20
APAC,India,Bob,Distributor A,Group 2,Category 1,5,2023,779,46
APAC,India,Bob,Distributor A,Group 2,Category 2,5,2023,551,87
APAC,India,Bob,Distributor A,Group 2,Category 3,5,2023,363,42
APAC,India,Bob,Distributor B,Group 1,Category 1,5,2023,320,50
APAC,India,Bob,Distributor B,Group 1,Category 2,5,2023,704,49
APAC,India,Bob,Distributor B,Group 1,Category 3,5,2023,644,49
APAC,India,Bob,Distributor B,Group 2,Category 1,5,2023,910,36
APAC,India,Bob,Distributor B,Group 2,Category 2,5,2023,275,84
APAC,India,Bob,Distributor B,Group 2,Category 3,5,2023,456,80
APAC,India,Bob,Distributor C,Group 1,Category 1,5,2023,837,57
APAC,India,Bob,Distributor C,Group 1,Category 2,5,2023,661,97
APAC,India,Bob,Distributor C,Group 1,Category 3,5,2023,565,30
APAC,India,Bob,Distributor C,Group 2,Category 1,5,2023,357,52
APAC,India,Bob,Distributor C,Group 2,Category 2,5,2023,739,57
APAC,India,Bob,Distributor C,Group 2,Category 3,5,2023,557,85
APAC,India,Bob,Distributor D,Group 1,Category 1,5,2023,876,25
APAC,India,Bob,Distributor D,Group 1,Category 2,5,2023,232,20
APAC,India,Bob,Distributor D,Group 1,Category 3,5,2023,230,26
APAC,India,Bob,Distributor D,Group 2,Category 1,5,2023,675,72
APAC,India,Bob,Distributor D,Group 2,Category 2,5,2023,548,20
APAC,India,Bob,Distributor D,Group 2,Category 3,5,2023,842,88
APAC,India,Charlie,Distributor A,Group 1,Category 1,5,2023,839,25
APAC,India,Charlie,Distributor A,Group 1,Category 2,5,2023,638,21
APAC,India,Charlie,Distributor A,Group 1,Category 3,5,2023,902,87
APAC,India,Charlie,Distributor A,Group 2,Category 1,5,2023,658,37
APAC,India,Charlie,Distributor A,Group 2,Category 2,5,2023,870,32
APAC,India,Charlie,Distributor A,Group 2,Category 3,5,2023,418,49
APAC,India,Charlie,Distributor B,Group 1,Category 1,5,2023,771,26
APAC,India,Charlie,Distributor B,Group 1,Category 2,5,2023,927,40
APAC,India,Charlie,Distributor B,Group 1,Category 3,5,2023,402,27
APAC,India,Charlie,Distributor B,Group 2,Category 1,5,2023,545,32
APAC,India,Charlie,Distributor B,Group 2,Category 2,5,2023,683,75
